"Date","Time","Open","High","Low","Close","Up","Down","ZeroLine","3/10Line_2","16Line_2","ParCl","ParCl","Vol","Avg","PLOT1","MornDoji","EveDoji"
09/28/2020,21:00,3356.75,3357.50,3356.50,3357.00,327,154,0.00,0.00,0.00,3354.72,3350.45,481.00,679.70,0.00,0.00,0.00
09/28/2020,21:05,3357.00,3358.75,3356.75,3358.00,457,228,0.00,0.00,0.00,3355.03,3350.65,685.00,635.30,0.00,0.00,0.00
09/28/2020,21:10,3358.25,3358.75,3357.50,3358.50,261,261,0.00,0.00,0.00,3355.35,3350.87,522.00,616.60,0.00,0.00,0.00
09/28/2020,21:15,3358.75,3358.75,3355.75,3356.25,351,504,0.00,0.00,0.00,3355.65,3351.09,855.00,640.40,0.00,0.00,0.00
09/28/2020,21:20,3356.25,3357.00,3353.00,3353.50,548,1015,0.00,0.00,0.00,3358.75,3351.30,1563.00,727.90,0.00,0.00,0.00
09/28/2020,21:25,3353.50,3355.75,3353.50,3354.75,489,346,0.00,0.00,0.00,3358.75,3351.50,835.00,767.80,0.00,0.00,0.00
09/28/2020,21:30,3354.50,3355.00,3353.50,3354.00,291,423,0.00,0.00,0.00,3358.70,3351.70,714.00,739.10,0.00,0.00,0.00
09/28/2020,21:35,3354.00,3354.75,3352.75,3353.50,680,946,0.00,0.00,0.00,3358.66,3351.90,1626.00,861.00,0.00,0.00,0.00
09/28/2020,21:40,3353.50,3355.25,3353.50,3355.00,475,353,0.00,0.00,0.00,3358.56,3352.08,828.00,870.40,0.00,0.00,0.00
09/28/2020,21:45,3355.00,3355.25,3353.00,3354.00,354,309,0.00,0.00,0.00,3358.47,3352.27,663.00,877.20,0.00,0.00,0.00
09/28/2020,21:50,3353.50,3354.25,3353.00,3353.50,248,259,0.00,0.00,0.00,3358.38,3352.45,507.00,879.80,0.00,0.00,0.00
09/28/2020,21:55,3353.00,3354.50,3353.00,3354.25,330,92,0.00,-0.81,-0.05,3358.29,3352.62,422.00,853.50,0.00,0.00,0.00
09/28/2020,22:00,3354.50,3355.50,3354.00,3355.00,461,324,0.00,-0.13,-0.06,3358.20,3352.79,785.00,879.80,0.00,0.00,0.00
09/28/2020,22:05,3355.00,3355.50,3353.50,3353.75,266,453,0.00,0.21,-0.05,3358.11,3352.95,719.00,866.20,0.00,0.00,0.00
09/28/2020,22:10,3354.00,3355.25,3353.75,3355.25,464,233,0.00,0.37,-0.02,3358.03,3353.11,697.00,779.60,0.00,0.00,0.00
09/28/2020,22:15,3355.25,3357.50,3355.00,3357.25,628,206,0.00,0.87,0.03,3357.94,3353.27,834.00,779.50,0.00,0.00,0.00
09/28/2020,22:20,3357.25,3357.25,3356.25,3356.50,170,362,0.00,1.53,0.13,3357.86,3353.42,532.00,761.30,0.00,3358.25,0.00
09/28/2020,22:25,3356.50,3356.75,3356.00,3356.25,200,173,0.00,1.59,0.23,3357.78,3353.56,373.00,636.00,0.00,0.00,0.00
09/28/2020,22:30,3356.25,3357.50,3356.00,3356.75,417,288,0.00,1.25,0.31,3357.70,3353.71,705.00,623.70,0.00,0.00,0.00
09/28/2020,22:35,3356.75,3356.75,3355.50,3355.75,168,338,0.00,0.82,0.36,3357.62,3353.85,506.00,608.00,0.00,0.00,0.00
09/28/2020,22:40,3355.50,3356.00,3353.50,3353.75,232,392,0.00,-0.03,0.35,3357.54,3358.75,624.00,619.70,0.00,0.00,0.00
09/28/2020,22:45,3353.75,3355.00,3353.75,3354.00,416,257,0.00,-0.93,0.30,3357.46,3358.74,673.00,644.80,0.00,0.00,0.00
09/28/2020,22:50,3354.00,3354.75,3353.50,3354.50,188,160,0.00,-1.29,0.22,3357.39,3358.72,348.00,601.10,0.00,0.00,0.00
09/28/2020,22:55,3354.50,3355.25,3354.00,3355.00,151,116,0.00,-1.00,0.15,3357.31,3358.71,267.00,555.90,0.00,0.00,0.00
09/28/2020,23:00,3355.00,3355.25,3354.25,3354.25,142,110,0.00,-0.82,0.10,3357.24,3358.70,252.00,511.40,0.00,0.00,0.00
09/28/2020,23:05,3354.25,3354.75,3353.75,3354.00,41,132,0.00,-0.66,0.06,3357.17,3358.68,173.00,445.30,0.00,0.00,0.00
09/28/2020,23:10,3354.25,3354.50,3354.00,3354.25,329,102,0.00,-0.68,0.02,3357.10,3358.67,431.00,435.20,0.00,0.00,0.00
09/28/2020,23:15,3354.25,3355.50,3354.00,3355.00,302,142,0.00,-0.31,0.05,3357.03,3358.66,444.00,442.30,0.00,0.00,0.00
09/28/2020,23:20,3355.25,3355.25,3353.00,3353.25,180,454,0.00,-0.21,0.04,3356.96,3358.65,634.00,435.20,0.00,0.00,0.00
09/28/2020,23:25,3353.50,3353.75,3353.00,3353.25,119,214,0.00,-0.29,0.01,3356.89,3358.62,333.00,417.90,0.00,0.00,0.00
09/28/2020,23:30,3353.50,3353.50,3352.75,3353.25,179,216,0.00,-0.82,-0.06,3356.83,3358.59,395.00,395.00,0.00,0.00,0.00
09/28/2020,23:35,3353.00,3353.75,3351.75,3353.50,450,514,0.00,-0.69,-0.16,3356.76,3358.55,964.00,424.10,0.00,0.00,0.00
09/28/2020,23:40,3353.50,3354.50,3353.25,3354.00,214,119,0.00,-0.39,-0.28,3356.64,3358.48,333.00,422.60,0.00,0.00,0.00
09/28/2020,23:45,3354.00,3355.25,3353.50,3355.25,295,104,0.00,0.25,-0.36,3356.52,3358.41,399.00,435.80,0.00,0.00,0.00
09/28/2020,23:50,3355.00,3355.25,3354.00,3354.25,144,231,0.00,0.50,-0.41,3356.41,3358.34,375.00,448.10,0.00,0.00,0.00
09/28/2020,23:55,3354.25,3354.75,3352.50,3353.75,374,312,0.00,0.44,-0.43,3356.30,3358.28,686.00,499.40,0.00,0.00,0.00
09/29/2020,00:00,3353.75,3355.25,3353.75,3355.00,268,122,0.00,0.28,-0.41,3356.19,3358.21,390.00,495.30,0.00,0.00,0.00
09/29/2020,00:05,3355.00,3355.75,3354.75,3354.75,367,143,0.00,0.47,-0.33,3356.08,3358.15,510.00,501.90,0.00,0.00,0.00
09/29/2020,00:10,3355.00,3355.50,3354.75,3355.25,166,57,0.00,0.78,-0.20,3355.98,3358.08,223.00,460.80,0.00,0.00,0.00
09/29/2020,00:15,3355.25,3358.00,3355.00,3358.00,758,210,0.00,1.30,-0.05,3351.75,3358.02,968.00,524.30,0.00,0.00,0.00
09/29/2020,00:20,3358.00,3358.25,3357.00,3358.00,344,190,0.00,1.91,0.12,3351.80,3351.75,534.00,538.20,0.00,0.00,0.00
09/29/2020,00:25,3358.25,3358.50,3357.25,3357.75,123,211,0.00,2.32,0.30,3351.90,3351.77,334.00,475.20,0.00,0.00,0.00
09/29/2020,00:30,3357.50,3358.25,3357.25,3358.00,142,72,0.00,1.92,0.47,3352.06,3351.80,214.00,463.30,0.00,0.00,0.00
09/29/2020,00:35,3357.75,3358.25,3356.25,3357.50,373,474,0.00,1.53,0.58,3352.22,3351.83,847.00,508.10,0.00,0.00,0.00
09/29/2020,00:40,3357.50,3357.75,3356.75,3357.00,158,171,0.00,1.00,0.66,3352.37,3351.87,329.00,503.50,0.00,0.00,0.00
09/29/2020,00:45,3357.00,3357.25,3356.25,3356.75,167,194,0.00,0.28,0.69,3352.51,3351.90,361.00,471.00,0.00,0.00,0.00
09/29/2020,00:50,3356.75,3359.75,3356.50,3359.50,686,264,0.00,0.50,0.77,3352.66,3351.93,950.00,527.00,0.00,0.00,0.00
09/29/2020,00:55,3359.50,3360.75,3359.25,3359.50,566,492,0.00,0.86,0.87,3352.88,3351.99,1058.00,581.80,0.00,0.00,0.00
09/29/2020,01:00,3359.50,3361.75,3359.25,3361.50,839,231,0.00,1.82,1.01,3353.20,3352.08,1070.00,666.50,0.00,0.00,0.00
09/29/2020,01:05,3361.75,3363.00,3360.50,3362.00,791,602,0.00,2.25,1.13,3353.61,3352.20,1393.00,709.00,0.00,0.00,0.00
09/29/2020,01:10,3362.00,3362.50,3360.75,3361.00,261,547,0.00,2.45,1.26,3354.14,3352.36,808.00,736.40,0.00,0.00,0.00
09/29/2020,01:15,3361.00,3361.25,3360.00,3360.75,260,244,0.00,1.90,1.35,3354.63,3352.52,504.00,753.40,0.00,0.00,0.00
09/29/2020,01:20,3360.75,3361.00,3358.00,3358.00,382,759,0.00,0.57,1.37,3355.10,3352.68,1141.00,846.10,0.00,0.00,0.00
09/29/2020,01:25,3358.25,3358.75,3356.75,3357.25,530,617,0.00,-0.66,1.29,3355.54,3352.83,1147.00,876.10,0.00,0.00,0.00
09/29/2020,01:30,3357.50,3358.25,3355.75,3356.00,725,999,0.00,-2.14,1.11,3363.00,3352.99,1724.00,1015.60,0.00,0.00,0.00
09/29/2020,01:35,3356.00,3356.50,3353.50,3355.00,636,780,0.00,-2.97,0.85,3362.94,3353.14,1416.00,1121.10,0.00,0.00,0.00
09/29/2020,01:40,3355.00,3355.50,3354.25,3354.75,385,157,0.00,-3.32,0.52,3362.79,3353.28,542.00,1080.30,0.00,0.00,0.00
09/29/2020,01:45,3354.75,3355.25,3352.75,3353.50,626,715,0.00,-3.56,0.15,3362.64,3363.00,1341.00,1108.60,0.00,0.00,0.00
09/29/2020,01:50,3353.25,3356.00,3353.25,3355.75,490,428,0.00,-2.73,-0.14,3362.40,3362.97,918.00,1093.40,0.00,0.00,0.00
09/29/2020,01:55,3355.50,3356.50,3355.25,3356.25,418,300,0.00,-1.66,-0.34,3362.17,3362.95,718.00,1025.90,0.00,0.00,0.00
09/29/2020,02:00,3356.50,3358.00,3356.00,3357.75,533,262,0.00,0.08,-0.40,3361.95,3362.92,795.00,1024.60,0.00,0.00,0.00
09/29/2020,02:05,3357.75,3358.50,3355.25,3355.75,848,706,0.00,0.58,-0.38,3361.73,3362.90,1554.00,1129.60,0.00,0.00,0.00
09/29/2020,02:10,3356.00,3357.50,3354.25,3357.50,714,415,0.00,1.05,-0.34,3361.51,3362.87,1129.00,1128.40,0.00,0.00,0.00
09/29/2020,02:15,3357.50,3357.75,3354.50,3354.75,362,517,0.00,0.30,-0.38,3361.30,3362.85,879.00,1101.60,0.00,0.00,0.00
09/29/2020,02:20,3354.50,3355.25,3352.25,3353.00,590,655,0.00,-0.32,-0.51,3361.10,3362.82,1245.00,1053.70,0.00,0.00,0.00
09/29/2020,02:25,3353.00,3353.50,3350.50,3352.00,550,840,0.00,-1.85,-0.77,3360.81,3362.77,1390.00,1051.10,0.00,0.00,0.00
09/29/2020,02:30,3352.00,3353.75,3352.00,3353.25,527,368,0.00,-2.20,-1.06,3360.40,3362.68,895.00,1086.40,0.00,0.00,0.00
09/29/2020,02:35,3353.00,3353.25,3350.25,3350.75,345,521,0.00,-2.68,-1.34,3360.00,3362.59,866.00,1038.90,0.00,3354.25,0.00
09/29/2020,02:40,3350.50,3350.75,3347.50,3349.00,990,1482,0.00,-3.00,-1.57,3359.54,3362.46,2472.00,1194.30,0.00,0.00,0.00
09/29/2020,02:45,3349.00,3349.00,3347.00,3348.25,744,1016,0.00,-3.87,-1.77,3358.86,3362.28,1760.00,1298.50,0.00,0.00,0.00
09/29/2020,02:50,3348.25,3349.75,3348.25,3348.50,482,472,0.00,-3.69,-1.86,3358.10,3362.05,954.00,1314.40,0.00,0.00,0.00
09/29/2020,02:55,3348.75,3350.50,3348.00,3349.75,383,335,0.00,-2.84,-1.86,3357.39,3361.82,718.00,1230.80,0.00,0.00,0.00
09/29/2020,03:00,3350.00,3350.00,3347.75,3348.50,361,434,0.00,-1.86,-1.76,3356.73,3361.60,795.00,1197.40,0.00,0.00,0.00
09/29/2020,03:05,3348.25,3349.50,3345.25,3345.75,929,1194,0.00,-1.88,-1.66,3356.10,3361.38,2123.00,1321.80,0.00,0.00,0.00
09/29/2020,03:10,3345.50,3345.50,3338.25,3339.25,1321,2228,0.00,-4.00,-1.74,3355.32,3361.10,3549.00,1552.20,0.00,0.00,0.00
09/29/2020,03:15,3339.25,3339.50,3336.50,3336.50,1025,1219,0.00,-6.45,-2.04,3353.96,3360.64,2244.00,1637.60,0.00,0.00,0.00
09/29/2020,03:20,3336.50,3338.25,3334.50,3335.50,1001,1521,0.00,-8.09,-2.55,3352.42,3360.10,2522.00,1800.30,0.00,0.00,0.00
09/29/2020,03:25,3335.50,3341.50,3335.50,3340.50,1414,1232,0.00,-6.65,-3.00,3350.70,3359.46,2646.00,1978.30,0.00,0.00,0.00
09/29/2020,03:30,3340.75,3342.50,3340.00,3341.50,708,500,0.00,-4.23,-3.33,3349.15,3358.83,1208.00,1851.90,0.00,0.00,0.00
09/29/2020,03:35,3341.75,3342.00,3339.50,3340.50,567,778,0.00,-1.79,-3.46,3347.74,3358.22,1345.00,1810.40,0.00,0.00,0.00
09/29/2020,03:40,3340.50,3342.25,3339.50,3341.50,540,404,0.00,-0.76,-3.49,3346.47,3357.63,944.00,1809.40,0.00,0.00,0.00
09/29/2020,03:45,3341.75,3342.00,3339.75,3340.00,520,680,0.00,-0.28,-3.39,3345.32,3357.05,1200.00,1857.60,0.00,0.00,0.00
09/29/2020,03:50,3340.00,3341.25,3338.50,3340.00,668,753,0.00,0.40,-3.23,3344.28,3356.49,1421.00,1920.20,0.00,0.00,0.00
09/29/2020,03:55,3339.75,3340.00,3337.50,3338.25,844,889,0.00,0.07,-3.06,3343.34,3355.94,1733.00,1881.20,0.00,0.00,0.00
09/29/2020,04:00,3338.25,3341.75,3338.00,3340.00,808,654,0.00,-0.01,-2.87,3342.49,3355.40,1462.00,1672.50,0.00,0.00,0.00
09/29/2020,04:05,3340.25,3340.50,3332.25,3332.50,962,2095,0.00,-2.11,-2.76,3341.75,3354.88,3057.00,1753.80,0.00,0.00,0.00
09/29/2020,04:10,3332.50,3334.75,3332.00,3333.75,1237,935,0.00,-3.43,-2.74,3341.75,3354.26,2172.00,1718.80,0.00,0.00,0.00
09/29/2020,04:15,3334.00,3336.25,3333.75,3336.00,556,486,0.00,-4.32,-2.84,3340.66,3353.59,1042.00,1558.40,0.00,0.00,0.00
09/29/2020,04:20,3335.75,3340.75,3335.50,3340.00,1482,663,0.00,-1.67,-2.83,3332.00,3352.94,2145.00,1652.10,0.00,0.00,0.00
09/29/2020,04:25,3340.25,3342.00,3339.50,3341.50,553,572,0.00,0.82,-2.66,3332.07,3352.31,1125.00,1630.10,0.00,0.00,0.00
09/29/2020,04:30,3341.50,3341.75,3339.75,3340.25,404,439,0.00,2.36,-2.26,3332.23,3351.71,843.00,1620.00,0.00,0.00,0.00
09/29/2020,04:35,3340.00,3343.25,3339.75,3341.75,894,761,0.00,2.77,-1.68,3332.39,3351.11,1655.00,1665.50,0.00,0.00,0.00
09/29/2020,04:40,3341.75,3342.75,3340.75,3342.50,342,389,0.00,2.85,-1.00,3332.65,3350.54,731.00,1596.50,0.00,0.00,0.00
09/29/2020,04:45,3342.75,3344.00,3340.25,3341.75,447,613,0.00,3.00,-0.40,3332.90,3349.98,1060.00,1529.20,0.00,0.00,0.00
09/29/2020,04:50,3341.75,3343.75,3339.75,3339.75,625,933,0.00,2.36,0.02,3333.26,3349.45,1558.00,1538.80,0.00,0.00,0.00
09/29/2020,04:55,3340.00,3340.50,3338.25,3339.50,443,621,0.00,0.66,0.17,3333.60,3348.92,1064.00,1339.50,0.00,0.00,0.00
09/29/2020,05:00,3339.50,3342.25,3339.25,3341.25,408,289,0.00,-0.26,0.20,3333.93,3348.41,697.00,1192.00,0.00,0.00,0.00
09/29/2020,05:05,3341.25,3342.75,3339.50,3342.25,383,325,0.00,-0.05,0.21,3334.25,3347.92,708.00,1158.60,0.00,0.00,0.00
09/29/2020,05:10,3342.25,3344.25,3341.25,3342.50,383,369,0.00,0.70,0.23,3334.57,3347.44,752.00,1019.30,0.00,0.00,0.00
09/29/2020,05:15,3342.50,3343.00,3340.75,3341.25,316,440,0.00,0.72,0.27,3334.95,3346.98,756.00,982.40,0.00,0.00,0.00
09/29/2020,05:20,3341.25,3342.50,3339.50,3340.00,304,452,0.00,0.00,0.27,3335.33,3346.53,756.00,973.70,0.00,0.00,0.00
09/29/2020,05:25,3339.75,3340.25,3338.25,3339.75,557,688,0.00,-0.72,0.36,3335.68,3346.10,1245.00,932.70,0.00,0.00,0.00
09/29/2020,05:30,3339.50,3340.25,3337.50,3339.00,471,457,0.00,-1.12,0.51,3336.03,3345.67,928.00,952.40,0.00,0.00,0.00
09/29/2020,05:35,3339.25,3339.25,3336.00,3338.75,445,435,0.00,-1.23,0.70,3344.25,3345.26,880.00,934.40,0.00,0.00,0.00
09/29/2020,05:40,3339.00,3341.25,3338.75,3340.75,398,297,0.00,-1.00,0.74,3344.18,3344.86,695.00,848.10,0.00,0.00,0.00
09/29/2020,05:45,3340.75,3342.75,3340.75,3342.00,394,333,0.00,-0.25,0.67,3344.12,3344.48,727.00,814.40,0.00,0.00,0.00
09/29/2020,05:50,3342.25,3343.00,3341.50,3342.25,710,478,0.00,0.82,0.58,3344.05,3344.10,1188.00,863.50,0.00,0.00,0.00
09/29/2020,05:55,3342.50,3343.50,3341.75,3342.50,402,370,0.00,1.38,0.49,3343.99,3343.74,772.00,869.90,0.00,0.00,0.00
09/29/2020,06:00,3342.50,3344.75,3342.50,3343.75,569,378,0.00,1.83,0.43,3336.00,3332.00,947.00,889.40,0.00,0.00,0.00
09/29/2020,06:05,3343.75,3344.25,3342.00,3344.00,245,339,0.00,2.14,0.37,3336.07,3332.03,584.00,872.20,0.00,0.00,0.00
09/29/2020,06:10,3343.75,3345.50,3343.50,3344.75,320,231,0.00,2.42,0.38,3336.14,3332.06,551.00,851.70,0.00,0.00,0.00
09/29/2020,06:15,3344.75,3346.00,3344.50,3345.50,615,541,0.00,2.43,0.49,3336.29,3332.13,1156.00,842.80,0.00,0.00,0.00
09/29/2020,06:20,3345.75,3346.75,3345.00,3346.25,534,317,0.00,2.45,0.66,3336.52,3332.23,851.00,835.10,0.00,0.00,0.00
09/29/2020,06:25,3346.50,3346.75,3345.50,3346.50,425,257,0.00,2.26,0.80,3336.85,3332.38,682.00,815.30,0.00,0.00,0.00
09/29/2020,06:30,3346.50,3347.25,3345.75,3347.25,214,274,0.00,2.19,0.89,3337.17,3332.52,488.00,794.60,0.00,0.00,0.00
09/29/2020,06:35,3347.50,3347.75,3346.50,3346.50,482,330,0.00,1.82,0.96,3337.57,3332.71,812.00,803.10,0.00,0.00,0.00
09/29/2020,06:40,3346.25,3346.25,3343.00,3344.25,398,535,0.00,0.88,1.02,3338.06,3332.93,933.00,777.60,0.00,0.00,0.00
09/29/2020,06:45,3344.00,3345.00,3342.00,3342.25,305,450,0.00,-0.77,1.02,3338.52,3333.16,755.00,775.90,0.00,0.00,0.00
09/29/2020,06:50,3342.25,3344.50,3342.00,3342.75,460,368,0.00,-1.92,0.97,3338.97,3333.37,828.00,764.00,0.00,0.00,0.00
09/29/2020,06:55,3343.00,3344.00,3342.00,3343.00,301,201,0.00,-2.23,0.90,3339.39,3333.59,502.00,755.80,0.00,0.00,0.00
09/29/2020,07:00,3342.75,3345.00,3342.00,3343.50,408,433,0.00,-1.69,0.86,3339.79,3333.80,841.00,784.80,0.00,0.00,0.00
09/29/2020,07:05,3344.00,3346.75,3344.00,3346.00,923,536,0.00,-0.66,0.83,3340.17,3334.01,1459.00,815.10,0.00,0.00,0.00
09/29/2020,07:10,3346.00,3348.50,3346.00,3347.75,648,405,0.00,0.78,0.83,3340.54,3334.22,1053.00,835.30,0.00,0.00,0.00
09/29/2020,07:15,3348.25,3348.75,3347.75,3347.75,474,417,0.00,2.07,0.87,3340.98,3334.47,891.00,856.20,0.00,0.00,0.00
09/29/2020,07:20,3347.75,3348.75,3347.25,3347.50,356,219,0.00,2.54,0.92,3341.48,3334.75,575.00,864.90,0.00,0.00,0.00
09/29/2020,07:25,3347.25,3347.50,3344.50,3345.00,317,569,0.00,1.78,0.90,3341.94,3335.03,886.00,872.30,0.00,0.00,0.00
09/29/2020,07:30,3345.00,3346.25,3343.50,3344.25,510,431,0.00,0.61,0.78,3342.38,3335.31,941.00,873.10,0.00,0.00,0.00
09/29/2020,07:35,3344.25,3344.50,3341.00,3342.00,771,981,0.00,-1.20,0.56,3348.75,3335.58,1752.00,972.80,0.00,0.00,0.00
09/29/2020,07:40,3342.25,3343.75,3340.75,3341.75,578,794,0.00,-2.18,0.27,3348.69,3335.84,1372.00,1027.20,0.00,0.00,0.00
09/29/2020,07:45,3341.50,3343.00,3340.75,3342.00,383,393,0.00,-2.83,-0.05,3348.56,3336.10,776.00,1054.60,0.00,0.00,0.00
09/29/2020,07:50,3342.00,3342.50,3340.00,3341.50,486,543,0.00,-2.80,-0.36,3348.44,3336.35,1029.00,1073.40,0.00,0.00,0.00
09/29/2020,07:55,3341.75,3343.50,3340.00,3340.50,638,695,0.00,-2.67,-0.64,3348.23,3336.60,1333.00,1060.80,0.00,0.00,0.00
09/29/2020,08:00,3340.75,3341.75,3340.25,3341.00,355,335,0.00,-2.32,-0.84,3348.04,3336.84,690.00,1024.50,0.00,0.00,0.00
09/29/2020,08:05,3341.00,3341.25,3338.50,3338.75,918,1063,0.00,-2.34,-0.94,3347.84,3337.08,1981.00,1133.50,0.00,0.00,0.00
09/29/2020,08:10,3338.75,3339.50,3337.75,3338.00,493,978,0.00,-2.22,-0.96,3347.54,3337.31,1471.00,1223.10,0.00,0.00,0.00
09/29/2020,08:15,3338.00,3339.50,3337.00,3338.75,763,802,0.00,-2.35,-0.97,3347.15,3348.75,1565.00,1291.00,0.00,0.00,0.00
09/29/2020,08:20,3338.50,3341.00,3338.25,3340.00,819,495,0.00,-1.51,-0.96,3346.67,3348.72,1314.00,1328.30,0.00,0.00,0.00
09/29/2020,08:25,3340.00,3342.25,3339.50,3342.00,873,532,0.00,-0.18,-0.93,3346.20,3348.69,1405.00,1293.60,0.00,0.00,0.00
09/29/2020,08:30,3342.25,3342.25,3340.50,3342.00,531,533,0.00,0.88,-0.92,3345.76,3348.66,1064.00,1262.80,0.00,0.00,0.00
09/29/2020,08:35,3342.50,3343.25,3341.50,3342.25,737,714,0.00,1.61,-0.95,3345.34,3348.63,1451.00,1330.30,0.00,0.00,0.00
09/29/2020,08:40,3342.25,3344.00,3340.50,3343.50,932,874,0.00,1.91,-0.99,3344.94,3348.60,1806.00,1408.00,0.00,0.00,0.00
09/29/2020,08:45,3343.50,3343.75,3341.00,3341.50,336,825,0.00,1.64,-1.00,3344.56,3348.57,1161.00,1390.80,0.00,0.00,0.00
09/29/2020,08:50,3341.50,3342.25,3340.75,3341.75,396,341,0.00,1.40,-0.95,3344.19,3348.55,737.00,1395.50,0.00,0.00,0.00
09/29/2020,08:55,3341.75,3343.00,3341.25,3342.75,453,371,0.00,0.75,-0.83,3343.85,3348.52,824.00,1279.80,0.00,0.00,0.00
09/29/2020,09:00,3342.75,3344.75,3341.00,3343.25,861,924,0.00,0.81,-0.64,3337.00,3348.49,1785.00,1311.20,0.00,0.00,0.00
09/29/2020,09:05,3343.25,3344.25,3341.00,3342.00,696,986,0.00,0.57,-0.43,3337.06,3348.46,1682.00,1322.90,0.00,0.00,0.00
09/29/2020,09:10,3342.00,3343.00,3341.25,3342.50,397,515,0.00,0.23,-0.24,3337.12,3348.43,912.00,1282.70,0.00,0.00,0.00
09/29/2020,09:15,3342.50,3342.50,3341.25,3341.25,186,383,0.00,-0.36,-0.09,3337.18,3348.40,569.00,1199.10,0.00,0.00,0.00
09/29/2020,09:20,3341.25,3343.50,3341.25,3341.50,555,497,0.00,-0.47,0.02,3337.25,3348.37,1052.00,1197.90,0.00,0.00,0.00
09/29/2020,09:25,3341.50,3341.75,3339.75,3340.50,685,833,0.00,-0.97,0.11,3337.31,3348.35,1518.00,1204.60,0.00,0.00,0.00
09/29/2020,09:30,3340.75,3341.50,3339.25,3340.75,1091,1041,0.00,-0.86,0.19,3337.36,3348.32,2132.00,1237.20,0.00,0.00,0.00
09/29/2020,09:35,3340.75,3341.25,3336.50,3339.75,6975,6729,0.00,-1.27,0.26,3344.75,3348.29,13704.00,2491.50,0.00,0.00,0.00
09/29/2020,09:40,3340.00,3342.50,3339.75,3342.25,3437,3665,0.00,-0.73,0.31,3344.68,3348.23,7102.00,3128.00,0.00,0.00,0.00
09/29/2020,09:45,3342.00,3344.00,3335.00,3337.50,6746,7044,0.00,-1.29,0.24,3344.62,3348.17,13790.00,4424.60,0.00,0.00,0.00
09/29/2020,09:50,3337.75,3345.25,3337.25,3342.75,7759,6766,0.00,-0.24,0.17,3335.00,3348.07,14525.00,5698.60,0.00,0.00,0.00
09/29/2020,09:55,3342.75,3344.25,3338.00,3340.25,5486,5695,0.00,-0.73,0.02,3335.00,3347.97,11181.00,6648.50,0.00,0.00,0.00
09/29/2020,10:00,3340.25,3342.50,3337.00,3339.75,3335,3780,0.00,0.29,-0.08,3335.08,3347.88,7115.00,7268.80,0.00,0.00,0.00
09/29/2020,10:05,3339.50,3345.25,3336.25,3345.00,5980,5943,0.00,0.67,-0.14,3335.16,3347.78,11923.00,8404.20,0.00,0.00,0.00
09/29/2020,10:10,3344.75,3346.50,3342.75,3344.50,5388,5293,0.00,1.78,-0.11,3335.24,3347.68,10681.00,9367.10,0.00,0.00,0.00
09/29/2020,10:15,3344.50,3347.25,3344.50,3345.75,3707,3976,0.00,3.26,0.04,3335.42,3347.59,7683.00,9983.60,0.00,0.00,0.00
09/29/2020,10:20,3345.50,3347.75,3345.00,3346.50,4050,3382,0.00,3.18,0.19,3335.71,3335.00,7432.00,10513.60,0.00,0.00,0.00
09/29/2020,10:25,3346.25,3347.50,3343.50,3346.75,4220,4399,0.00,3.23,0.36,3336.09,3335.03,8619.00,10005.10,0.00,0.00,0.00
09/29/2020,10:30,3347.00,3348.25,3343.25,3344.75,4035,4604,0.00,2.65,0.51,3336.47,3335.06,8639.00,10158.80,0.00,0.00,0.00
09/29/2020,10:35,3344.75,3345.75,3337.50,3338.25,5159,6315,0.00,-0.18,0.52,3336.94,3335.13,11474.00,9927.20,0.00,0.00,0.00
09/29/2020,10:40,3338.25,3338.75,3332.50,3334.00,6420,8588,0.00,-3.55,0.33,3348.25,3348.25,15008.00,9975.50,0.00,0.00,0.00
09/29/2020,10:45,3334.00,3335.50,3332.00,3334.00,5130,5268,0.00,-6.51,-0.02,3348.12,3348.21,10398.00,9897.20,0.00,0.00,0.00
09/29/2020,10:50,3334.00,3334.00,3327.00,3331.00,7930,8731,0.00,-8.05,-0.47,3347.87,3348.13,16661.00,10851.80,0.00,0.00,0.00
09/29/2020,10:55,3331.00,3333.50,3328.00,3331.00,6691,6541,0.00,-7.65,-0.87,3347.37,3347.97,13232.00,10982.70,0.00,0.00,0.00
09/29/2020,11:00,3331.25,3332.50,3329.75,3330.25,2929,3799,0.00,-7.47,-1.29,3346.88,3347.81,6728.00,10587.40,0.00,0.00,0.00
09/29/2020,11:05,3330.00,3332.00,3325.50,3328.00,6970,7275,0.00,-6.70,-1.63,3346.40,3347.66,14245.00,11243.60,0.00,0.00,0.00
09/29/2020,11:10,3328.25,3331.00,3327.25,3327.75,3503,3679,0.00,-5.91,-1.98,3345.73,3347.44,7182.00,11218.60,0.00,0.00,0.00
09/29/2020,11:15,3327.75,3330.25,3325.50,3326.25,2928,3366,0.00,-5.19,-2.26,3345.08,3347.22,6294.00,10986.10,0.00,0.00,0.00
09/29/2020,11:20,3326.25,3329.75,3326.25,3328.75,3355,2984,0.00,-3.34,-2.49,3344.46,3347.00,6339.00,10756.10,0.00,0.00,0.00
09/29/2020,11:25,3328.75,3333.00,3327.75,3331.50,4292,3618,0.00,-1.42,-2.62,3343.85,3346.78,7910.00,10399.70,0.00,0.00,0.00
09/29/2020,11:30,3331.50,3332.75,3329.00,3329.00,2529,3748,0.00,0.00,-2.73,3343.26,3346.57,6277.00,9526.60,0.00,0.00,0.00
